Id Branch,Agency Name,Date Txs,Corridor,Transaction Id
A16784,GLOBAL SERVICES,7/27/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,7/29/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,7/31/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,8/1/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,8/2/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,8/4/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,8/6/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,8/8/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,8/9/2025 0:00,DOMINICAN REPUBLIC,4
A16784,GLOBAL SERVICES,8/13/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,8/15/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,8/16/2025 0:00,DOMINICAN REPUBLIC,4
A16784,GLOBAL SERVICES,8/17/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,8/20/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,8/22/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,8/23/2025 0:00,DOMINICAN REPUBLIC,4
A16784,GLOBAL SERVICES,8/24/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,8/25/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,8/26/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,8/31/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,9/2/2025 0:00,DOMINICAN REPUBLIC,3
A16784,GLOBAL SERVICES,9/3/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,9/5/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,9/6/2025 0:00,DOMINICAN REPUBLIC,5
A16784,GLOBAL SERVICES,9/9/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,9/12/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,9/15/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,9/17/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,9/19/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,9/20/2025 0:00,DOMINICAN REPUBLIC,4
A16784,GLOBAL SERVICES,9/21/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,9/23/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,9/25/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,9/27/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,9/28/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,9/29/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,10/4/2025 0:00,DOMINICAN REPUBLIC,4
A16784,GLOBAL SERVICES,10/5/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,10/8/2025 0:00,DOMINICAN REPUBLIC,4
A16784,GLOBAL SERVICES,10/10/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,10/11/2025 0:00,DOMINICAN REPUBLIC,3
A16784,GLOBAL SERVICES,10/13/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,10/18/2025 0:00,DOMINICAN REPUBLIC,4
A16784,GLOBAL SERVICES,10/20/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,10/23/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,10/24/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,10/25/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,10/27/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,10/28/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,10/31/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,11/1/2025 0:00,DOMINICAN REPUBLIC,3
A16784,GLOBAL SERVICES,11/5/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,11/7/2025 0:00,DOMINICAN REPUBLIC,3
A16784,GLOBAL SERVICES,11/8/2025 0:00,DOMINICAN REPUBLIC,3
A16784,GLOBAL SERVICES,11/9/2025 0:00,DOMINICAN REPUBLIC,3
A16784,GLOBAL SERVICES,11/12/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,11/13/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,11/14/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,11/15/2025 0:00,DOMINICAN REPUBLIC,4
A16784,GLOBAL SERVICES,11/16/2025 0:00,DOMINICAN REPUBLIC,4
A16784,GLOBAL SERVICES,11/17/2025 0:00,DOMINICAN REPUBLIC,4
A16784,GLOBAL SERVICES,11/18/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,11/20/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,11/21/2025 0:00,DOMINICAN REPUBLIC,3
A16784,GLOBAL SERVICES,11/22/2025 0:00,DOMINICAN REPUBLIC,4
A16784,GLOBAL SERVICES,11/23/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,11/26/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,11/27/2025 0:00,DOMINICAN REPUBLIC,3
A16784,GLOBAL SERVICES,11/29/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,11/30/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,12/2/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,12/4/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,12/5/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,12/7/2025 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,12/8/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,12/11/2025 0:00,DOMINICAN REPUBLIC,3
A16784,GLOBAL SERVICES,12/12/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,12/13/2025 0:00,DOMINICAN REPUBLIC,4
A16784,GLOBAL SERVICES,12/14/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,12/18/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,12/20/2025 0:00,DOMINICAN REPUBLIC,3
A16784,GLOBAL SERVICES,12/22/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,12/23/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,12/26/2025 0:00,DOMINICAN REPUBLIC,5
A16784,GLOBAL SERVICES,12/27/2025 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,12/29/2025 0:00,DOMINICAN REPUBLIC,3
A16784,GLOBAL SERVICES,12/31/2025 0:00,DOMINICAN REPUBLIC,6
A16784,GLOBAL SERVICES,1/2/2026 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,1/8/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,1/9/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,1/10/2026 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,1/11/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,1/12/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,1/13/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,1/15/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,1/16/2026 0:00,DOMINICAN REPUBLIC,3
A16784,GLOBAL SERVICES,1/17/2026 0:00,DOMINICAN REPUBLIC,4
A16784,GLOBAL SERVICES,1/18/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,1/22/2026 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,1/23/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,1/24/2026 0:00,DOMINICAN REPUBLIC,3
A16784,GLOBAL SERVICES,1/29/2026 0:00,DOMINICAN REPUBLIC,3
A16784,GLOBAL SERVICES,1/30/2026 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,1/31/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,2/1/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,2/4/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,2/7/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,2/8/2026 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,2/13/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,2/14/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,2/18/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,2/19/2026 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,2/21/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,2/22/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,2/23/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,2/24/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,2/27/2026 0:00,DOMINICAN REPUBLIC,4
A16784,GLOBAL SERVICES,3/1/2026 0:00,DOMINICAN REPUBLIC,1
A16784,GLOBAL SERVICES,3/5/2026 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,3/7/2026 0:00,DOMINICAN REPUBLIC,2
A16784,GLOBAL SERVICES,3/10/2026 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,1/4/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,1/6/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,1/10/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,1/18/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,1/19/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,1/26/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,1/27/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,2/8/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,2/10/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,2/12/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,2/22/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,2/23/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,2/24/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,2/25/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,2/26/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,2/29/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,3/2/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,3/3/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,3/4/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,3/7/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,3/8/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,3/9/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,3/10/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,3/15/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,3/18/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,3/19/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,3/22/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,3/23/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,3/24/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,3/29/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,3/31/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,4/4/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,4/5/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,4/7/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,4/9/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,4/10/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,4/13/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,4/15/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,4/19/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,4/20/2024 0:00,DOMINICAN REPUBLIC,4
A18894,ECONOMIC SHOP,4/22/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,4/23/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,4/28/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,4/29/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,4/30/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,5/3/2024 0:00,DOMINICAN REPUBLIC,4
A18894,ECONOMIC SHOP,5/5/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,5/10/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,5/11/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,5/13/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,5/14/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,5/16/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,5/17/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,5/19/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,5/20/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,5/25/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,5/26/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,5/30/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,5/31/2024 0:00,DOMINICAN REPUBLIC,5
A18894,ECONOMIC SHOP,6/4/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,6/7/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,6/8/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,6/9/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,6/13/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,6/14/2024 0:00,DOMINICAN REPUBLIC,7
A18894,ECONOMIC SHOP,6/15/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,6/16/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,6/17/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,6/19/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,6/21/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,6/23/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,6/24/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,6/25/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,6/29/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,7/2/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,7/5/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,7/7/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,7/9/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,7/11/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,7/12/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,7/13/2024 0:00,DOMINICAN REPUBLIC,4
A18894,ECONOMIC SHOP,7/14/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,7/15/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,7/17/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,7/18/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,7/19/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,7/20/2024 0:00,DOMINICAN REPUBLIC,4
A18894,ECONOMIC SHOP,7/21/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,7/23/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,7/24/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,7/25/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,7/26/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,7/27/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,7/28/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,7/30/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,7/31/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,8/1/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,8/2/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,8/3/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,8/4/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,8/5/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,8/7/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,8/8/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,8/10/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,8/11/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,8/14/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,8/16/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,8/17/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,8/18/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,8/19/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,8/20/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,8/21/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,8/22/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,8/26/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,8/29/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,8/31/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,9/2/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,9/4/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,9/7/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,9/9/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,9/10/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,9/13/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,9/14/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,9/15/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,9/21/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,9/22/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,9/24/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,9/26/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,9/27/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,9/30/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,10/3/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,10/5/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,10/6/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,10/11/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,10/12/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,10/13/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,10/15/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,10/17/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,10/19/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,10/20/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,10/21/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,10/24/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,10/27/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,10/28/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,10/29/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,11/2/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,11/5/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,11/7/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,11/8/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,11/14/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,11/15/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,11/16/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,11/17/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,11/18/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,11/23/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,11/24/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,11/25/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,11/26/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,11/28/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,11/29/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,11/30/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,12/4/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,12/5/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,12/6/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,12/9/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,12/11/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,12/13/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,12/15/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,12/18/2024 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,12/19/2024 0:00,DOMINICAN REPUBLIC,5
A18894,ECONOMIC SHOP,12/20/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,12/21/2024 0:00,DOMINICAN REPUBLIC,5
A18894,ECONOMIC SHOP,12/22/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,12/23/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,12/24/2024 0:00,DOMINICAN REPUBLIC,5
A18894,ECONOMIC SHOP,12/26/2024 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,12/28/2024 0:00,DOMINICAN REPUBLIC,6
A18894,ECONOMIC SHOP,12/29/2024 0:00,DOMINICAN REPUBLIC,7
A18894,ECONOMIC SHOP,12/30/2024 0:00,DOMINICAN REPUBLIC,4
A18894,ECONOMIC SHOP,12/31/2024 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,1/3/2025 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,1/4/2025 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,1/8/2025 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,1/11/2025 0:00,DOMINICAN REPUBLIC,4
A18894,ECONOMIC SHOP,1/13/2025 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,1/17/2025 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,1/19/2025 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,1/20/2025 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,1/21/2025 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,1/22/2025 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,1/24/2025 0:00,DOMINICAN REPUBLIC,2
A18894,ECONOMIC SHOP,1/25/2025 0:00,DOMINICAN REPUBLIC,4
A18894,ECONOMIC SHOP,1/26/2025 0:00,DOMINICAN REPUBLIC,3
A18894,ECONOMIC SHOP,1/27/2025 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,1/28/2025 0:00,DOMINICAN REPUBLIC,1
A18894,ECONOMIC SHOP,2/1/2025 0:00,DOMINICAN REPUBLIC,4
